'id_car_serie','id_car_model','id_car_generation','name','date_create','date_update','id_car_type'
'63034','2221','122781','Minivan','1586857507','1586857507','1'
'63035','19903','122772','Minivan','1586857508','1586857508','1'
'63036','19896','122777','Sedan','1586857510','1586857510','1'
'63037','19520','122779','Sedan','1586857514','1586857514','1'
'63038','22783','122780','Cabriolet','1586857515','1586857515','1'
'63039','19916','122782','Sedan','1586857517','1586857517','1'
'63040','395','122783','Microvan Coach','1586857518','1586857518','1'
'63042','19923','122784','Sedan','1586857562','1586857562','1'
'63043','409','122788','Sedan','1586857563','1586857563','1'
'63044','410','122789','Sedan','1586857563','1586857563','1'
'63045','19926','122790','Sedan Salon','1586857564','1586857564','1'
'63046','653','122809','Coupe','1586857572','1586857572','1'
'63047','20062','122816','Sedan','1586857586','1586857586','1'
'63048','20062','122817','Sedan','1586857586','1586857586','1'
'63049','20062','122818','Sedan','1586857586','1586857586','1'
'63050','20064','122821','Minivan','1586857591','1586857591','1'
'63051','19275','122822','Cabriolet','1586857593','1586857593','1'
'63052','20068','122824','Sedan','1586857621','1586857621','1'
'63053','20068','122825','Sedan','1586857621','1586857621','1'
'63054','20961','122828','SUV opened','1586857622','1586857622','1'
'63055','20071','122829','Sedan','1586857622','1586857622','1'
'63056','667','122840','Coupe','1586857627','1586857627','1'
'63057','22787','126824','Compactvan','1586857628','1586857628','1'
'63058','22787','122841','Compactvan','1586857628','1586857628','1'
'63059','22788','122842','Sedan','1586857628','1586857628','1'
'63060','753','122843','Sedan','1586857629','1586857629','1'
'63061','753','127005','Sedan','1586857629','1586857629','1'
'63063','776','122848','Compactvan','1586857632','1586857632','1'
'63064','778','122849','Sedan','1586857632','1586857632','1'
'63065','783','122852','Sedan','1586857634','1586857634','1'
'63066','783','122853','Sedan','1586857634','1586857634','1'
'63067','787','122854','Compactvan','1586857635','1586857635','1'
'63068','790','122855','Minivan','1586857635','1586857635','1'
'63069','803','122858','Minivan Spada','1586857637','1586857637','1'
'63070','803','122859','Minivan Spada','1586857637','1586857637','1'
'63071','803','6013','Minivan','1586857638','1586857638','1'
'63072','20154','122860','Sedan','1586857639','1586857639','1'
'63073','19404','122861','Microvan','1586857640','1586857640','1'
'63074','20157','122864','Sedan Amaze','1586857642','1586857642','1'
'63075','759','122865','Sedan','1586857642','1586857642','1'
'63076','759','122866','Sedan','1586857642','1586857642','1'
'63077','772','122868','Sedan','1586857646','1586857646','1'
'63078','22561','122869','Sedan','1586857681','1586857681','1'
'63079','22561','122870','Sedan','1586857681','1586857681','1'
'63080','20161','122872','Minivan','1586857682','1586857682','1'
'63081','20162','10232','Compactvan','1586857683','1586857683','1'
'63082','20162','10233','Compactvan','1586857683','1586857683','1'
'63083','789','122880','Minivan','1586857684','1586857684','1'
'63084','20169','122883','Cabriolet','1586857686','1586857686','1'
'63085','20170','122884','Cabriolet','1586857686','1586857686','1'
'63086','22792','122886','Microvan','1586857688','1586857688','1'
'63087','22792','122887','Microvan','1586857688','1586857688','1'
'63088','818','126940','Sedan','1586857689','1586857689','1'
'63089','820','126505','Sedan','1586857690','1586857690','1'
'63090','822','122899','Coupe','1586857691','1586857691','1'
'63091','22793','122910','Minivan','1586857693','1586857693','1'
'63092','22793','122911','Minivan','1586857693','1586857693','1'
'63093','22793','122912','Minivan','1586857693','1586857693','1'
'63094','850','122916','Minivan','1586857694','1586857694','1'
'63095','848','126942','Sedan','1586857696','1586857696','1'
'63096','849','122935','Sedan','1586857697','1586857697','1'
'63097','849','122937','Sedan','1586857697','1586857697','1'
'63098','20209','122940','Minivan','1586857697','1586857697','1'
'63099','853','122942','Coupe','1586857698','1586857698','1'
'63100','853','122943','Coupe','1586857698','1586857698','1'
'63101','20178','124690','Sedan','1586857701','1586857701','1'
'63102','20178','122955','Sedan','1586857701','1586857701','1'
'63103','22797','122975','Sedan','1586857747','1586857747','1'
'63104','22797','122976','Sedan','1586857747','1586857747','1'
'63105','22798','122977','Sedan','1586857747','1586857747','1'
'63106','22800','122979','Sedan','1586857747','1586857747','1'
'63107','22800','122980','Sedan','1586857747','1586857747','1'
'63108','22800','122981','Sedan','1586857747','1586857747','1'
'63109','22800','122982','Sedan','1586857747','1586857747','1'
'63110','22800','122983','Coupe','1586857748','1586857748','1'
'63111','22801','122984','Sedan','1586857748','1586857748','1'
'63112','22801','122985','Sedan','1586857748','1586857748','1'
'63113','22801','122986','Sedan','1586857748','1586857748','1'
'63114','22801','122987','Sedan','1586857748','1586857748','1'
'63115','870','122988','Coupe','1586857748','1586857748','1'
'63116','937','123002','Compactvan','1586857750','1586857750','1'
'63117','937','123004','Compactvan','1586857750','1586857750','1'
'63118','938','123008','Minivan','1586857751','1586857751','1'
'63119','941','123018','Sedan','1586857751','1586857751','1'
'63120','20264','123019','Sedan','1586857751','1586857751','1'
'63121','20264','123020','Sedan','1586857752','1586857752','1'
'63122','20267','123022','Sedan','1586857752','1586857752','1'
'63123','20267','123023','Sedan','1586857752','1586857752','1'
'63124','20267','123024','Sedan','1586857752','1586857752','1'
'63127','20268','123043','Sedan','1586859602','1586859602','1'
'63128','20268','123044','Sedan','1586859602','1586859602','1'
'63129','20268','123045','Sedan','1586859602','1586859602','1'
'63130','22808','123046','Sedan','1586859602','1586859602','1'
'63131','22808','123047','Sedan','1586859602','1586859602','1'
'63132','20270','125356','Sedan','1586859602','1586859602','1'
'63133','22809','123051','Sedan','1586859602','1586859602','1'
'63134','22809','123052','Sedan','1586859602','1586859602','1'
'63135','22810','123053','Sedan','1586859603','1586859603','1'
'63136','1020','123063','Sedan','1586859663','1586859663','1'
'63137','1020','123064','Sedan','1586859663','1586859663','1'
'63138','1131','123106','Sedan','1586859665','1586859665','1'
'63139','20328','123122','Microvan','1586859721','1586859721','1'
'63140','20328','123123','Microvan','1586859721','1586859721','1'
'63141','22480','123124','Microvan','1586859721','1586859721','1'
'63142','20329','124692','Microvan','1586859721','1586859721','1'
'63143','20329','124693','Microvan','1586859721','1586859721','1'
'63144','20329','124694','Microvan','1586859721','1586859721','1'
'63145','20329','124695','Microvan','1586859721','1586859721','1'
'63146','1159','123125','Sedan','1586859722','1586859722','1'
'63147','1163','123126','Roadster','1586859722','1586859722','1'
'63148','20337','123131','Sedan','1586859723','1586859723','1'
'63149','1172','123132','Cabriolet','1586859723','1586859723','1'
'63150','1175','123135','Minivan','1586859723','1586859723','1'
'63151','1175','123136','Minivan','1586859723','1586859723','1'
'63152','1175','123137','Minivan','1586859723','1586859723','1'
'63153','1175','123138','Microvan','1586859723','1586859723','1'
'63154','20358','123186','Minivan Long','1586859727','1586859727','1'
'63155','2352','123166','Cabriolet','1586859729','1586859729','1'
'63156','2340','123168','Cabriolet','1586859732','1586859732','1'
'63157','2344','123170','Sedan','1586859735','1586859735','1'
'63158','2345','123142','Sedan','1586859736','1586859736','1'
'63159','22858','123184','SUV opened','1586859783','1586859783','1'
'63160','23299','124699','Cabriolet','1586859784','1586859784','1'
'63161','20362','123188','Roadster','1586859785','1586859785','1'
'63162','2353','123189','Roadster','1586859785','1586859785','1'
'63163','22859','123191','Sedan','1586859788','1586859788','1'
'63164','22860','123194','Limousine','1586859790','1586859790','1'
'63165','22861','123195','Coupe','1586859790','1586859790','1'
'63166','22862','123196','Cabriolet','1586859790','1586859790','1'
'63167','22863','127007','Cabriolet','1586859790','1586859790','1'
'63168','1316','123244','Compactvan','1586859795','1586859795','1'
'63169','1316','123245','Compactvan','1586859796','1586859796','1'
'63170','1316','123246','Compactvan','1586859796','1586859796','1'
'63171','1263','123247','Coupe','1586859796','1586859796','1'
'63172','23295','124656','Microvan','1586859797','1586859797','1'
'63173','22605','123253','Microvan','1586859841','1586859841','1'
'63174','22605','123254','Compactvan','1586859841','1586859841','1'
'63175','22611','123255','Minivan','1586859841','1586859841','1'
'63176','22865','123256','Minivan','1586859841','1586859841','1'
'63177','19722','123257','Sedan','1586859841','1586859841','1'
'63178','1277','127008','Compactvan','1586859842','1586859842','1'
'63179','22866','123258','Microvan','1586859842','1586859842','1'
'63180','20403','123269','Minivan','1586859843','1586859843','1'
'63181','20405','123270','Sedan','1586859843','1586859843','1'
'63182','20408','123271','Minivan','1586859844','1586859844','1'
'63183','20408','123272','Minivan','1586859844','1586859844','1'
'63184','20409','123273','Minivan','1586859844','1586859844','1'
'63185','1308','123280','Sedan','1586859846','1586859846','1'
'63186','20419','123281','Minivan','1586859847','1586859847','1'
'63187','1366','123298','Sedan','1586859850','1586859850','1'
'63188','1371','126974','Compactvan','1586859850','1586859850','1'
'63189','1391','123320','Sedan','1586859852','1586859852','1'
'63190','2130','125821','Sedan','1586859853','1586859853','1'
'63191','2130','126688','Sedan','1586859853','1586859853','1'
'63192','1346','127011','targa','1586859901','1586859901','1'
'63193','1348','123366','Coupe','1586859901','1586859901','1'
'63194','1352','126790','Coupe','1586859902','1586859902','1'
'63195','1353','127012','Coupe','1586859902','1586859902','1'
'63196','22873','123381','Sedan-Hardtop','1586859903','1586859903','1'
'63197','22873','123382','Sedan-Hardtop','1586859903','1586859903','1'
'63198','2243','123386','Minivan','1586859904','1586859904','1'
'63199','1365','123387','Sedan','1586859904','1586859904','1'
'63200','1368','125901','Sedan','1586859904','1586859904','1'
'63201','22874','123404','Minivan','1586859905','1586859905','1'
'63202','22874','123405','Minivan','1586859905','1586859905','1'
'63203','22876','123412','targa','1586859906','1586859906','1'
'63204','20444','123427','Minivan','1586859907','1586859907','1'
'63205','20444','123428','Minivan','1586859907','1586859907','1'
'63206','1384','123434','Minivan','1586859908','1586859908','1'
'63207','20451','126703','Sedan','1586859908','1586859908','1'
'63208','20454','123442','Minivan','1586859909','1586859909','1'
'63209','22877','123446','Microvan','1586859912','1586859912','1'
'63210','22877','123447','Microvan','1586859912','1586859912','1'
'63211','22877','123448','Microvan','1586859912','1586859912','1'
'63212','22877','123449','Microvan','1586859912','1586859912','1'
'63213','22877','123450','Microvan','1586859912','1586859912','1'
'63214','20457','126704','Minivan','1586859912','1586859912','1'
'63215','20457','123451','Minivan','1586859913','1586859913','1'
'63216','2136','123472','Sedan','1586859920','1586859920','1'
'63217','2136','123473','Sedan','1586859920','1586859920','1'
'63218','2144','123475','Minivan','1586859961','1586859961','1'
'63219','2144','123476','Minivan','1586859961','1586859961','1'
'63220','2145','123477','Sedan','1586859961','1586859961','1'
'63221','1422','123480','Sedan','1586859962','1586859962','1'
'63222','1431','123483','Compactvan','1586859963','1586859963','1'
'63223','19288','123502','Cabriolet','1586859964','1586859964','1'
'63224','1453','123499','Compactvan','1586859966','1586859966','1'
'63225','19617','123501','Cabriolet','1586859969','1586859969','1'
'63226','22881','123498','Cabriolet','1586859972','1586859972','1'
'63227','1501','123507','Compactvan','1586860023','1586860023','1'
'63228','22882','123512','Cabriolet','1586860029','1586860029','1'
'63229','1536','123513','targa Targa','1586860030','1586860030','1'
'63230','2361','123515','Coupe RS','1586860030','1586860030','1'
'63231','2362','123516','Coupe RS','1586860030','1586860030','1'
'63232','22883','123517','Coupe','1586860031','1586860031','1'
'63233','20510','123518','Coupe','1586860031','1586860031','1'
'63234','20510','123519','Coupe','1586860031','1586860031','1'
'63235','1544','123520','Roadster','1586860032','1586860032','1'
'63236','1547','123522','Coupe','1586860033','1586860033','1'
'63237','1547','123523','Coupe','1586860033','1586860033','1'
'63238','19075','123524','Coupe','1586860033','1586860033','1'
'63239','1590','126832','Minivan','1586860081','1586860081','1'
'63240','1600','123535','Compactvan','1586860082','1586860082','1'
'63241','22886','123546','Sedan 105','1586860092','1586860092','1'
'63242','22887','123547','Sedan 1200','1586860093','1586860093','1'
'63243','2370','123564','liftback ','1586860141','1586860141','1'
'63245','1701','123571','Sedan','1586860142','1586860142','1'
'63246','20574','123574','Minivan','1586860142','1586860142','1'
'63247','1727','123604','Microvan','1586860146','1586860146','1'
'63248','1727','123605','Microvan','1586860146','1586860146','1'
'63249','1728','123606','Minivan','1586860146','1586860146','1'
'63250','1728','123607','Minivan','1586860146','1586860146','1'
'63251','1728','123608','Minivan','1586860146','1586860146','1'
'63252','1728','123609','Minivan','1586860146','1586860146','1'
'63253','2231','123610','Sedan','1586860146','1586860146','1'
'63254','22891','123616','Minivan','1586860148','1586860148','1'
'63255','22891','123617','Minivan','1586860148','1586860148','1'
'63256','20590','123622','Microvan','1586860152','1586860152','1'
'63257','20590','123623','Microvan','1586860152','1586860152','1'
'63258','20591','123628','Sedan','1586860152','1586860152','1'
'63259','20594','123663','Sedan','1586860201','1586860201','1'
'63260','1743','123631','Microvan','1586860201','1586860201','1'
'63261','1743','123632','Microvan','1586860201','1586860201','1'
'63262','1743','123633','Microvan','1586860201','1586860201','1'
'63263','1749','123646','Sedan','1586860201','1586860201','1'
'63264','1750','123647','Minivan','1586860201','1586860201','1'
'63265','1750','123648','Minivan','1586860201','1586860201','1'
'63266','1755','123652','Microvan','1586860202','1586860202','1'
'63267','1755','123653','Microvan','1586860202','1586860202','1'
'63268','20588','123658','Minivan','1586860203','1586860203','1'
'63269','22893','123660','Coupe','1586860203','1586860203','1'
'63270','1741','123662','Compactvan','1586860204','1586860204','1'
'63271','1810','123669','Sedan','1586860385','1586860385','1'
'63272','1821','123699','Sedan','1586860391','1586860391','1'
'63273','1824','126793','Sedan','1586860392','1586860392','1'
'63274','1826','123709','Sedan','1586860441','1586860441','1'
'63275','1839','123721','Minivan','1586860444','1586860444','1'
'63276','2193','123765','Sedan','1586860564','1586860564','1'
'63277','2199','123769','Compactvan','1586860565','1586860565','1'
'63278','2199','123770','Compactvan','1586860565','1586860565','1'
'63279','2217','126217','Sedan','1586860682','1586860682','1'
'63280','1796','123791','Sedan','1586860864','1586860864','1'
'63281','1796','123792','Sedan','1586860864','1586860864','1'
'63282','1799','126224','Sedan','1586860982','1586860982','1'
'63283','1799','126225','Sedan','1586860982','1586860982','1'
'63284','1813','123810','Coupe','1586861342','1586861342','1'
'63285','1815','126241','Sedan','1586861343','1586861343','1'
'63286','1816','123816','Sedan','1586861401','1586861401','1'
'63287','1816','123817','Sedan','1586861401','1586861401','1'
'63288','1816','123818','Sedan','1586861401','1586861401','1'
'63289','20635','123819','Sedan','1586861462','1586861462','1'
'63290','22896','123820','Coupe','1586861582','1586861582','1'
'63291','20640','126797','Coupe','1586861643','1586861643','1'
'63292','20640','126798','Coupe','1586861643','1586861643','1'
'63293','20640','126799','Coupe','1586861643','1586861643','1'
'63294','20640','126800','Coupe','1586861643','1586861643','1'
'63295','2376','123826','Compactvan','1586861702','1586861702','1'
'63296','2376','6319','Compactvan','1586861702','1586861702','1'
'63297','20641','123827','Sedan-Hardtop','1586861762','1586861762','1'
'63298','20641','123828','Sedan-Hardtop','1586861762','1586861762','1'
'63299','1831','123711','Minivan','1586862002','1586862002','1'
'63300','1831','123712','Minivan','1586862002','1586862002','1'
'63301','1831','123713','Minivan','1586862002','1586862002','1'
'63302','1831','123714','Minivan','1586862002','1586862002','1'
'63303','20643','123837','Sedan','1586862062','1586862062','1'
'63304','22898','123839','Compactvan','1586862064','1586862064','1'
'63305','22899','123840','Minivan','1586862182','1586862182','1'
'63306','22900','123841','Coupe','1586862302','1586862302','1'
'63307','22900','123842','Coupe','1586862302','1586862302','1'
'63308','2149','123847','Minivan','1586862544','1586862544','1'
'63309','22901','123848','Minivan','1586862722','1586862722','1'
'63310','20649','123849','Minivan','1586862842','1586862842','1'
'63311','2161','123851','Cabriolet','1586863142','1586863142','1'
'63312','22902','123856','Microvan','1586863321','1586863321','1'
'63313','23302','124708','Microvan','1586863382','1586863382','1'
'63314','23302','124709','Microvan','1586863382','1586863382','1'
'63315','2167','123857','Sedan','1586863562','1586863562','1'
'63316','2167','123858','Sedan','1586863562','1586863562','1'
'63317','2167','123860','Sedan','1586863562','1586863562','1'
'63318','2282','123869','Minivan Compact','1586863684','1586863684','1'
'63319','20653','123871','Sedan','1586863862','1586863862','1'
'63320','20653','123872','Coupe','1586863862','1586863862','1'
'63321','20653','123873','Coupe','1586863862','1586863862','1'
'63322','23315','126802','Microvan','1586864102','1586864102','1'
'63323','2186','123875','Compactvan','1586864342','1586864342','1'
'63325','22904','123876','Compactvan','1586864462','1586864462','1'
'63326','20658','123877','targa','1586864522','1586864522','1'
'63327','2192','123880','Coupe','1586864584','1586864584','1'
'63328','2192','126858','Coupe','1586864584','1586864584','1'
'63329','2192','126859','Coupe','1586864584','1586864584','1'
'63330','22905','123888','Microvan','1586864703','1586864703','1'
'63331','22906','123889','Minivan','1586864762','1586864762','1'
'63332','2235','126959','Minivan Long','1586865245','1586865245','1'
'63333','1915','126960','Minivan Long','1586865367','1586865367','1'
'63334','1929','123906','Compactvan','1586865664','1586865664','1'
'63335','2236','126961','Van Long','1586865721','1586865721','1'
'63336','2234','126962','Minivan','1586865962','1586865962','1'
'63337','22908','123900','Minivan','1586866023','1586866023','1'
'63338','22908','123901','Minivan','1586866023','1586866023','1'
'63339','22909','123912','Compactvan','1586866085','1586866085','1'
'63340','22909','123913','Compactvan','1586866085','1586866085','1'
'63341','22911','123915','Sedan','1586866201','1586866201','1'
'63342','22912','123916','Coupe','1586866262','1586866262','1'
'63343','22912','123917','Coupe','1586866262','1586866262','1'
'63344','22914','123920','Sedan','1586866502','1586866502','1'
'63345','22918','123924','Sedan','1586866561','1586866561','1'
'63346','22917','123928','Sedan','1586867053','1586867053','1'
'63347','20697','123930','Coupe','1586867107','1586867107','1'
'63348','22920','123931','Cabriolet','1586867161','1586867161','1'
'63349','22921','124614','Coupe','1586867401','1586867401','1'
'63350','22923','124618','Sedan','1586867702','1586867702','1'
'63351','22924','124619','SUV opened','1586867761','1586867761','1'
'63352','22925','124620','wagon','1586867822','1586867822','1'
'63353','22491','124621','SUV opened','1586867881','1586867881','1'
'63354','22926','124622','Sedan','1586868002','1586868002','1'
'63355','22927','124623','Cabriolet','1586868063','1586868063','1'
'63356','4','123939','Roadster','1586868302','1586868302','1'
'63357','8','123941','Sedan','1586868542','1586868542','1'
'63358','14','123945','Sedan','1586868665','1586868665','1'
'63359','14','123947','Sedan','1586868665','1586868665','1'
'63360','15','123948','Sedan','1586868722','1586868722','1'
'63361','2265','123949','Sedan','1586868902','1586868902','1'
'63362','22573','123950','Sedan Pullman','1586868963','1586868963','1'
'63363','24','127015','Sedan','1586869084','1586869084','1'
'63364','24','127016','Sedan','1586869084','1586869084','1'
'63365','25','126316','Sedan','1586869142','1586869142','1'
'63366','22930','123954','Sedan','1586869441','1586869441','1'
'63367','2300','123967','Cabriolet','1586870343','1586870343','1'
'63368','2301','126331','Sedan','1586870344','1586870344','1'
'63369','2302','123973','Sedan','1586870344','1586870344','1'
'63370','22931','123979','Cabriolet','1586870583','1586870583','1'
'63371','2310','123981','Sedan','1586870584','1586870584','1'
'63372','22932','123984','Roadster','1586870585','1586870585','1'
'63373','22932','123985','Roadster','1586870585','1586870585','1'
'63374','22932','123986','Roadster','1586870585','1586870585','1'
'63375','50','127017','Coupe','1586870643','1586870643','1'
'63376','22933','123989','Sedan','1586870884','1586870884','1'
'63377','22483','123992','Minivan','1586870946','1586870946','1'
'63378','22936','123993','Cabriolet','1586871063','1586871063','1'
'63379','62','123994','Cabriolet Volante','1586871241','1586871241','1'
'63382','72','123997','Coupe','1586871601','1586871601','1'
'63383','23312','126396','Sedan','1586871739','1586871739','1'
'63384','22938','123999','Cabriolet','1586871786','1586871786','1'
'63385','22938','124000','Cabriolet','1586871786','1586871786','1'
'63386','22938','124001','Cabriolet','1586871786','1586871786','1'
'63387','22938','124002','Cabriolet','1586871786','1586871786','1'
'63388','22939','124007','SUV opened','1586871844','1586871844','1'
'63389','22943','124011','Speedster','1586871964','1586871964','1'
'63390','22944','124012','Coupe','1586872021','1586872021','1'
'63391','128','124013','Sedan Long','1586872081','1586872081','1'
'63392','22945','124015','Coupe Continental','1586872681','1586872681','1'
'63393','22946','124018','Coupe','1586872802','1586872802','1'
'63394','22948','124020','Roadster','1586872924','1586872924','1'
'63395','2290','127018','Sedan','1586873104','1586873104','1'
'63396','22951','124023','Sedan','1586873161','1586873161','1'
'63397','22951','124024','Sedan','1586873161','1586873161','1'
'63398','22952','124025','Sedan','1586873222','1586873222','1'
'63399','22952','124026','Sedan','1586873222','1586873222','1'
'63400','22953','124027','Coupe','1586873223','1586873223','1'
'63401','22954','124031','Speedster','1586873342','1586873342','1'
'63402','22955','124032','Coupe','1586873761','1586873761','1'
'63403','22956','124033','Roadster','1586873762','1586873762','1'
'63404','189','124038','Minivan','1586873829','1586873829','1'
'63405','22957','124039','Coupe GSX','1586873881','1586873881','1'
'63406','190','124040','Sedan','1586873942','1586873942','1'
'63407','22958','124042','Sedan','1586874001','1586874001','1'
'63408','22958','124043','Sedan','1586874001','1586874001','1'
'63409','22958','124044','Sedan','1586874001','1586874001','1'
'63410','22958','124045','Sedan','1586874001','1586874001','1'
'63411','22958','124046','Sedan-Hardtop','1586874001','1586874001','1'
'63412','196','126437','liftback ','1586874241','1586874241','1'
'63413','198','124050','Coupe','1586874243','1586874243','1'
'63414','19063','124051','Sedan','1586874542','1586874542','1'
'63415','22959','124052','Cabriolet','1586874605','1586874605','1'
'63416','22960','124054','Cabriolet','1586874721','1586874721','1'
'63417','23281','124055','Sedan','1586875202','1586875202','1'
'63418','23282','124056','Sedan','1586875262','1586875262','1'
'63419','23283','124057','Sedan','1586875382','1586875382','1'
'63420','19392','124058','Sedan','1586875441','1586875441','1'
'63421','22961','124059','Sedan','1586875622','1586875622','1'
'63422','22961','124060','Sedan','1586875622','1586875622','1'
'63423','22961','124061','Sedan','1586875622','1586875622','1'
'63424','22961','124062','Sedan','1586875622','1586875622','1'
'63425','22961','124063','Sedan','1586875622','1586875622','1'
'63426','223','124067','Cabriolet','1586875624','1586875624','1'
'63428','19268','124069','Coupe-Hardtop','1586875801','1586875801','1'
'63429','22962','124070','Sedan','1586876162','1586876162','1'
'63430','22964','124072','Sedan','1586876403','1586876403','1'
'63431','22968','124078','Sedan','1586876646','1586876646','1'
'63432','22969','124079','Minivan','1586876761','1586876761','1'
'63433','248','124080','Sedan','1586876822','1586876822','1'
'63434','19819','124096','Sedan','1586877192','1586877192','1'
'63435','22984','124097','Cabriolet','1586877482','1586877482','1'
'63436','319','124099','Sedan','1586877482','1586877482','1'
'63437','19611','127020','Coupe','1586877662','1586877662','1'
'63438','327','124100','Sedan','1586877902','1586877902','1'
'63439','327','124101','Cabriolet Custom','1586877902','1586877902','1'
'63440','329','124106','Coupe','1586878081','1586878081','1'
'63441','329','124118','Coupe','1586878081','1586878081','1'
'63442','333','124107','Sedan','1586878142','1586878142','1'
'63443','333','124108','Sedan','1586878142','1586878142','1'
'63444','333','124109','Sedan','1586878142','1586878142','1'
'63445','22985','124112','Minivan','1586878383','1586878383','1'
'63446','22985','124113','Minivan','1586878383','1586878383','1'
'63447','22985','124114','Minivan','1586878383','1586878383','1'
'63448','22985','124115','Minivan SWB','1586878383','1586878383','1'
'63449','22985','124116','Minivan','1586878383','1586878383','1'
'63450','22985','124117','Minivan','1586878383','1586878383','1'
'63451','19883','124119','Sedan','1586878565','1586878565','1'
'63452','19883','124120','Cabriolet','1586878565','1586878565','1'
'63453','22986','124121','Cabriolet','1586878567','1586878567','1'
'63454','22988','124123','Cabriolet','1586878802','1586878802','1'
'63455','383','126448','Compactvan Stepway','1586878862','1586878862','1'
'63456','22990','124126','liftback ','1586879045','1586879045','1'
'63457','420','124127','Sedan','1586879108','1586879108','1'
'63458','420','124128','Sedan','1586879108','1586879108','1'
'63459','420','124129','Sedan','1586879108','1586879108','1'
'63460','420','124130','Sedan','1586879108','1586879108','1'
'63461','420','124131','Sedan','1586879108','1586879108','1'
'63462','422','124132','Microvan','1586879222','1586879222','1'
'63463','422','124133','Microvan','1586879222','1586879222','1'
'63464','422','124163','Minivan Atrai7','1586879222','1586879222','1'
'63465','19930','124137','Compactvan','1586879225','1586879225','1'
'63466','22992','124140','Compactvan','1586879403','1586879403','1'
'63467','22992','124141','Minivan','1586879403','1586879403','1'
'63468','19937','124142','Microvan','1586879521','1586879521','1'
'63469','19937','124143','Microvan','1586879522','1586879522','1'
'63470','19937','124144','Microvan','1586879522','1586879522','1'
'63471','440','126459','Microvan','1586879585','1586879585','1'
'63472','440','124153','Microvan','1586879585','1586879585','1'
'63473','440','124154','Microvan','1586879585','1586879585','1'
'63474','449','124160','Microvan','1586879646','1586879646','1'
'63475','449','124161','Microvan','1586879646','1586879646','1'
'63476','449','124162','Microvan','1586879646','1586879646','1'
'63477','22991','124134','Coupe','1586879702','1586879702','1'
'63478','22995','124166','Microvan','1586879824','1586879824','1'
'63479','22996','124167','Microvan','1586879883','1586879883','1'
'63480','442','124170','Sedan','1586880002','1586880002','1'
'63481','23305','124719','Microvan','1586880006','1586880006','1'
'63482','23306','124720','Microvan','1586880062','1586880062','1'
'63483','22999','124173','Cabriolet','1586880241','1586880241','1'
'63484','23284','124174','Speedster','1586880661','1586880661','1'
'63485','23000','124175','Coupe','1586880722','1586880722','1'
'63486','23001','124176','Compactvan','1586880963','1586880963','1'
'63487','19960','124177','Sedan','1586881021','1586881021','1'
'63488','19960','126465','Sedan','1586881021','1586881021','1'
'63489','470','124178','Sedan','1586881022','1586881022','1'
'63490','2238','124180','Minivan','1586881024','1586881024','1'
'63491','23207','124182','Coupe','1586881203','1586881203','1'
'63492','23002','124183','Sedan','1586881442','1586881442','1'
'63493','23003','124184','Sedan','1586881506','1586881506','1'
'63495','23005','124189','Coupe','1586881981','1586881981','1'
'63496','19971','124190','Coupe','1586882042','1586882042','1'
'63497','23006','124191','Sedan-Hardtop','1586882043','1586882043','1'
'63498','23008','124193','Sedan','1586882045','1586882045','1'
'63499','19975','124195','Coupe','1586882164','1586882164','1'
'63500','23010','124199','Cabriolet','1586882585','1586882585','1'
'63501','23009','124197','SUV opened WC-57','1586882705','1586882705','1'
'63502','23009','124198','SUV opened WC-4','1586882705','1586882705','1'
'63503','20949','124202','Sedan','1586882764','1586882764','1'
'63504','23012','124203','Sedan','1586882821','1586882821','1'
'63505','519','124208','Sedan','1586883062','1586883062','1'
'63506','23285','124209','Cabriolet','1586883122','1586883122','1'
'63507','23286','124210','Coupe-Hardtop','1586883181','1586883181','1'
'63508','23017','124211','Roadster','1586883242','1586883242','1'
'63509','23287','124212','Cabriolet','1586883301','1586883301','1'
'63510','524','124217','Coupe','1586883422','1586883422','1'
'63511','23289','124218','Compactvan','1586883541','1586883541','1'
'63512','20965','124219','Roadster','1586883661','1586883661','1'
'63513','20767','124220','Roadster','1586883662','1586883662','1'
'63515','531','124222','Sedan','1586883722','1586883722','1'
'63516','23021','124223','Coupe','1586883843','1586883843','1'
'63517','23022','124224','Coupe Maranello','1586884382','1586884382','1'
'63518','23023','124225','Coupe','1586884384','1586884384','1'
'63519','23024','124226','Coupe Superfast','1586884442','1586884442','1'
'63520','555','124227','Cabriolet T','1586884443','1586884443','1'
'63521','23025','124228','Coupe','1586884501','1586884501','1'
'63522','23026','124229','targa','1586884562','1586884562','1'
'63523','23027','124230','Coupe','1586884562','1586884562','1'
'63524','23028','124233','Speedster SP1','1586885341','1586885341','1'
'63525','23029','124234','Roadster','1586885461','1586885461','1'
'63526','575','124244','Compactvan Wagon','1586885526','1586885526','1'
'63528','23030','127021','Cabriolet','1586886184','1586886184','1'
'63529','20019','124243','Sedan','1586886242','1586886242','1'
'63530','23032','124248','targa','1586886782','1586886782','1'
'63531','23033','124249','Coupe','1586886901','1586886901','1'
'63532','23036','124252','Sedan','1586887201','1586887201','1'
'63533','23036','124253','Sedan','1586887201','1586887201','1'
'63534','23037','124254','Sedan','1586887442','1586887442','1'
'63535','691','124258','Sedan','1586887923','1586887923','1'
'63536','700','124262','Minivan','1586888162','1586888162','1'
'63537','23041','124268','Roadster','1586888462','1586888462','1'
